c1ccccc1,CCCCCCC,CCO,CCCCCO,CCCO,CCC(C)CO,C1CCOC1,Cc1oc(C)cc1,CCCCCC,CCC(C)(C)C,CC(C)CC(C)(C)C,CCCC1CCCCC1,C1CC=CC1,CC1=CCCC1,C1CCC=CC1,Cc1ccccc1,Cc1ccc(C)c(C)c1,CCc1ccccc1,C1CCc2ccccc2C1,Cc1ccc(C)cc1,CCCCCC(C)=O,CCC(C)=O,C1CCCCCC1,CCc1cccc(CC)c1,CCCCc1ccccc1,CCC(C)CC=C,CC(C)C(C)(C)C,CC(C)COC(C)=O,CCC(C)CC(C)C,CCCC(C)CCC,CCCCCCO,CC(C)=C(C)C,CC1=CCCCC1,CCc1ccc(CC)cc1,CC1=CCC=CC1,C1C=CCC=C1,CCCCC=C(C)C,CCCCCCC#C,CC(C)Cc1ccccc1,C/C=C/c1ccccc1,CCCc1ccccc1,CCCC(C)C=O,CCC(C)C=C,Cc1ccccc1C,CC1CCC(C)O1,CCCCC(C)=C,CCCC(=O)CCC,CCc1ccccc1C,CC(=C)CC(C)(C)C,CC(C)CCOC(C)=O,Cc1occc1,CC1(C)CCCCC1,CCCCCCC=C,C1Cc2ccccc2C1,Cc1cccc(C)c1C,COC(C)(C)C,CC(C)c1ccc(C)cc1,CC(C)CC(C)C,CCCCC(=O)OCC,CC(C)=O,CC1CCCC1,C1CC=CC=C1,CC(C)CC=C,C1CCOCC1,O=C1CCCCC1,CC(C)(O)C=C,CCC(C)C(C)C,CC(C)=CC(C)(C)C,CCC(C)c1ccccc1,CCc1ccc(C)cc1,CCCCCC=C,CC(C)CCO,C=CCc1ccccc1,COC(=O)C(C)C,CCOC(C)(C)C,CC(C)CC(C)=O,CC(=C)c1ccccc1,CCCC(C)=O,C=Cc1ccccc1,Cc1cccc(C)c1,CCCCCC(C)O,C1CCCC1,CCCCC(C)C,COc1ccccc1,CCCCC=C,CCCC(=O)OCC,CCCC(C)C,CCCCCCCC,Cc1ccc(C)c(C)c1C,CCCCCC(=O)OC,CCCCCc1ccccc1,CC(=C)C(C)(C)C,COC(C)=O,CCOC(C)=O,CC1CCCO1,CCC(=C)CC,CCc1cccc(C)c1,CCC(C)C(=O)OC,C1CCCCCCC1,CCCCC(C)(C)C,CCCCC(=O)OC,CC\C(C)=C\C,CC\C=C\CC,C1C=CC2C3CC(C=C3)C12,CCCCC(C)CC,CCCC(C)O,CCC\C=C\C,CCCC(C)CC,CC(C)O,Cc1cc(C)cc(C)c1,C1CCCCC1,CCC(C)CC,CCC1CCCCC1,CC(C)C(C)=O,CCCCC,CCC(C)O,CC(C)CO,CC1CCCCC1,CCCCOC(C)=O,CO,CC(C)C1CCCCC1,CC(C)C(C)C(C)C,CCCC(C)(C)C,CCOC(=O)C(C)C,CCCCCC(C)=C,CC(C)C(C)=C,CC(C)=Cc1ccccc1,CC(C)CCC(C)C,CC(C)C(=O)C(C)C,CCC1CCCC1,CCCCCC(C)C,CC1CCC=CC1,CC(C)(C)O,C[C@@H]1CCC[C@@H](C1C)C,C[CH]=[C]1CC[CH2]CC1,CCC1=CCCC1,C=CCCC=C,C[C@H]1CC[C@H](C)C1,CC/C=C(C)/CC,C1CC[C@H]2CCC[C@H]2C1,C[C@H]1C[C@H](C[C@H](C1)C)C,CC(C)=CC=C(C)C,CC1(C)CCCC1,CC/C=C/C(C)(C)C,CC=CC,COc1ccc(C)cc1,CCCCCC=CC,CC(C)C=C,CCCC=C(C)C,CC(C)CCCC([O-])=O,CCC(C)(C)C1CCCCC1,CC(=C)C(C)=C,CCC(CC)CC,CCOC(=O)CCC(C)=O,CCC(C(C)C)C(C)C,CCCc1ccccc1C,CC(C)C1CC1,CC(C)C1CCCC1,C1CC[C@@H]2CCC[C@H]2C1,CCC(CC)(CC)CC,CCCC#CCCC,CCC1(C)CCCCC1,CCC1CC2CCC1C2,CC,CCCC(C)c1ccccc1,CCCC(CC)C(CC)CCC,Cc1ccccc1CC=C,C1COC=CC1,CC/C=C/CC(C)C,CCCC(C)C(C)=C,CC1CCC(CC1)C(C)C,C1CC1CC2CC2,CCC(C)(C)C=C,CC(C)C,CCC(CC)C=C,C1C=CC=C1,CC(C)CCC=C,C[C@H]1CCC[C@@H](C)C1,CCCC(C)=C(C)C,CC=CC(C)C,CC(C)C=C(C)C,CCCCC1CCCC1,CCC/C=C/C(C)C,CC=C,C1CCC(C1)C2CCCC2,CC1CC1,CCC1CCC(C)C1,CC(C)CC#C,CCCC\C=C\C,CCCCOC(=O)CCC,CC(C)\C=C\C(C)C,C/C=C/C(C)(C)C,CCC(C)(C)C(C)(C)C,C=CC1CCCC1,CCC[C@H]1CCCC[C@H]1C,CCCC(C)C(C)C,CC(C)c1ccccc1C,CC12CCC(CC1)C(C)(C)O2,C[C@@H]1CCCC[C@H]1C,CCC(C)(C)C(C)=C,CCC(C)=C(C)C,C/C=C/C(C)C,C[C@H]1C[C@@H](C[C@@H](C1)C)C,C[C@@H]1CC[C@H](C)CC1,C[C@@H]1C[C@@H]1C,CCCCCCCCC(C)C,CC(C)CC=C(C)C,CCC1CC1,CC1=CCC2CC1C2(C)C,CCC\C(C)=C\C,CC1(C)CCC=CC1,CC1CC(C)(C)CC=C1,CCCC(CC)CC,CCC(=C)C(C)C,C[C@H]1CCC[C@H](C)C1,CCC1CCC1,CCC1CCC=C1,CC1CCC(C)(C)C1,C=CC1CCCCC1,CCCC(C)(C)C(C)(C)C,CCC1CCCCCC1,CC(C)CC(C)=C,CC1C[C@H](C)[C@H](C)C1,CC(C)CC1CCCC1,CC=C1CCCC1,CCOC(=O)C(C)O,C[C](C)=[C]=[CH2],CCCC(C)(C)CC,CCC(CC)=C(C)C,CC(=C)C1CC1,CCC(C)(C)c1ccccc1,C=CCC1CCCC1,CCCC1CCCC1,C[C@@H]1CCCC[C@@H]1C,CCCC/C=C/CC,CCC(C)C1CCCCC1,C/C=C(/C)C(C)C,CC/C=C/C(C)C,CC1(C)C2CCC(=C)C1C2,CCC1(C)OC(C)C(C)O1,CC(=C)CCC(C)=C,CC(C)C(C)C=C,CC1CCCCC1(C)C,CCC,CCCCOC(=O)CCC(=O)C,CCC(C)C(C)(C)C,CCc1cc(C)cc(C)c1,CCC(C)C(C)=C,CC(C)CC1CCCCC1,CCCCCCC(C)C,CC1(C)CC1(C)C,CC(C)\C=C/C(C)C,CCCCCC(=O)OCC,CCCC(CC)(CC)CC=C,CC1CCC2CC1C2(C)C,CCCC,CCC(C)(C)C(C)C,CC(C)C1(C)CCC(C)C(C)C1,CC\C=C/C(C)(C)C,CC(=C)C=C,CC(C)CCCC=C,CC1CC1(C)C,CCC(C)(CC)CC,CC=CC=CC,CCC(CC)C(C)=C,CCC\C=C\CCC,CC1=CCC2C(C1)C2(C)C,CC1=C(C)CCCC1,CCc1cccc(C)c1C,CCC1=CCCCC1,CCC/C=C/CC,o1cccc1,CCOC(C)CC(=O)OCC,CCC(C)/C=C/C,CC1CCC(=O)O1,CCC(C)=C,CCC(C)C,C[C@H]1CC[C@H](C)[C@@H](C)C1,CC1CC=CC(C)(C)C1,CCCC(C)C=C,C/C=C/CC(C)C,C[C@H]1CC[C@@H](C)C1,CCCCCCC(C)(C)C,CCC(CC)C(C)C,C=C,CCC(C)C(C)CC,CC(C)OC(C)C,CC(C)CC(C)O,CCCCO,CCC(CC)=CC,CC(C)C(C)=C(C)C,O=C1CCCC1,CCC(C)(C)OC,CC(C)(C)CC=C,CC(C)c1ccccc1,CCC(O)CC,CCCC(=O)OC,CC(C)(C)C=C,CCC=C(C)C,C\C=C/C(C)C,CCC(C)(C)CC,CC(C)(C)c1ccccc1,CCCC(C)=C,C1C=Cc2ccccc12,CC=C(C)C,CC(C)C(C)C,CCC(C)CC(C)(C)CC,C[C@@H]1CC[C@@H](C)CC1,CC(=C)C1(C)CCC(=C(C)C1)C,CC(C)=CCO,CCCC=C,CC=C(C)C(C)(C)C,CCCc1cccc(C)c1,CC(C)(C)C1CCCCC1,CCC=C,CC=CCCC(C)C,CC(C)C12CCC(=C)C1C2,CCC(CC)C(C)(C)C,C=CC1CCC=CC1,CCCC1CCCCC1C,CCC=CC,CC#CC,CCC[C@@H]1CCCC[C@H]1C,CC(C)(C)C,CC(=C)C1CCC(=CC1)C,C[C@H]1CCC[C@@H](C1C)C,CCc1cc(C)ccc1C,C\C=C/c1ccccc1,CCc1ccc(C)cc1C,C\C=C/C(C)(C)C,CC1CCCC(C)(C)C1,CCC\C(C)=C/C,CCCCCC(C)(C)C,CCCC(C)CC(C)(C)C,CCCCCCCCC,CCCCCCCCCC,CCCCCCCCCCC,CC/C=C/C,CC\C=C/C,CC(C)CCC(C)(C)C,CCC/C=C/C,CC(C)CC(C)C(C)C,CCC(C)CCCC(C)(C)C,CCC(C)C(C)CCC(C)C,CC\C(C)=C/C,CCc1c(C)cccc1C,CCC\C=C/C,C[C@@H]1CCC[C@H]1C,CCCC(CC)CCC,CCC(C)CCC(C)C,CCCCC(C)CCC,CCCCCC(C)CC,CC(C)c1cccc(C)c1,CCC(C)CCCC(C)C,CC(C)CCCC(C)C,CCC(C)C(C)C(C)C,CCc1ccc(C)c(C)c1,CCCCCCCC=C,C[C@@H]1CCC[C@@H]1C,CCCC(C)CC(C)C,Cc1cc(C)c(C)cc1C,CC[C@@H]1CC[C@H](C)C1,CC[C@@H]1CCC[C@H]1C,CCCCC(C)CCC(C)C,C[C@@H]1CC[C@@H]([C@H](C1)C)C,CCCCCC(C)CCC,CCCCCCCCCCCC,CCC(C)CC(CC)CC,Cc1cc(C)c(C)c(C)c1,CC1Cc2ccccc2C1C,Cc1ccc2ccccc2c1,Cc1ccc(cc1)C(C)(C)C,Cc1ccc2CCCc2c1,CCc1ccc(cc1)C(C)C,Cc1cccc2CCCc12,CCc1cc(C)cc(CC)c1,CCc1c(C)c(C)cc(C)c1C,CCCCCCCC(C)C,CC1=CCc2ccccc12,CCCCCCC(C)CC,CC1CCC(C)(C)CC1,CCCCCC(C)C(C)C,CCCCc1ccccc1C,c1ccc2ccccc2c1,CC\C=C/CC,CC(C)CC(C)CC(C)C,CC1Cc2ccccc2C1,CCC(C)CCC(C)CC,CCc1ccccc1C(C)C,C[C@H]1CC[C@H](C)C1C,CC[C@H]1CC[C@H](CC)C1,CC1CCCC(C)C1C,CCCC(C)=CCC,CC(C)CCCCC(C)C,C[C@@H]1CC[C@@H](C)C1C,CC1CC=CC1,CCC(C)CC(C)C(C)(C)C,CC(C)C(C)c1ccccc1,CC1CCC(C)C(C)C1,C\C=C\C,CCCC1CCCC1C,C[CH]=[C]=[CH2],CCC(C)C=CC,CC\C=C(/C)CC,CCCC/C=C/C,CCCC\C=C/C,CC1CC(C)C(C)C1,C[C@H]1CC[C@@H](C1C)C,CC1CCC(C)C1C,CC[C@H]1CC[C@H](C)C1,CCC1CCCC1C,CCCC(C)(C)CCC,CCCC(C)C(C)CC,CCCCC(CC)CC,CCCCC(C)CCCC,CCCc1ccc(C)cc1,CCCc1ccccc1CC,CC(C)c1cccc(c1)C(C)C,CC(C)c1ccc(cc1)C(C)C,CCc1ccc(cc1)C(C)(C)C,CCCc1cccc(CCC)c1,CCc1cc(CC)cc(CC)c1,CCCCCCc1ccccc1,Measured MON,Predict Measured MON,Predict uncertainty Measured MON
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,91.8979,24.3025
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4845,10.666
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,93.8983,12.8677
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,78.0998,10.4218
